,BiGG_ID,sample_id,author,flux,normalized_flux,relative_error
3336,RPI,talA,Ec_core,-0.17056300000000002,-5.922326388888888,268.8525647414738
3337,RPI,talA,Exp_ECC2,-0.1834841343736228,-6.415529173902897,255.87178748524786
3338,RPI,talA,Exp_iML1515,-0.3256926066668932,-11.3878533799613,187.81286223439227
3339,RPI,talA,Ishii,0.28,10.0,0.0
3340,RPI,talA,Khodayari,-12.250232626064655,-12.25062834276427,181.6284660688969
3341,RPI,talA,Kurata,201.3075725594877,15.610476616853399,35.94045687750629
3342,RPI,talA,iML1515,-0.3793433911923031,-13.263754936793815,175.39343155579482
3343,RPI,talB,Ishii,0.294,10.0,0.0
3344,RPI,talB,Kurata,201.3075725594877,15.610476616853399,35.94045687750629
3345,RPI,tktA,ECC2,-0.1774562,-6.204762237762238,196.69991806428854
3346,RPI,tktA,Ec_core,-0.17056300000000002,-5.922326388888888,201.3115388448843
3347,RPI,tktA,Exp_ECC2,-0.18348413437362285,-6.415529173902898,193.5230724911487
3348,RPI,tktA,Exp_iML1515,-0.17742009999979672,-6.203499999992893,196.71959377781693
3349,RPI,tktA,Ishii,0.2694,6.0,0.0
3350,RPI,tktA,Khodayari,-12.666727704436592,-12.663833515161155,147.3790183108203
3351,RPI,tktA,Kurata,206.58385447653788,15.961661115223786,62.40992740863689
3352,RPI,tktA,iML1515,-0.1773353600000037,-6.16809385703822,197.27478438340535
3353,RPI,tktB,ECC2,-0.1774562,-6.204762237762238,261.16653010714754
3354,RPI,tktB,Ec_core,-0.17056300000000002,-5.922326388888888,268.8525647414738
3355,RPI,tktB,Exp_ECC2,-0.18348413437362285,-6.415529173902898,255.8717874852478
3356,RPI,tktB,Exp_iML1515,-0.17742009999979672,-6.203499999992893,261.19932296302824
3357,RPI,tktB,Ishii,0.297,10.0,0.0
3358,RPI,tktB,Khodayari,-12.666727704436592,-12.663833515161155,178.9650305180338
3359,RPI,tktB,Kurata,206.58385447653788,15.961661115223786,37.34987901439481
3360,RPI,tktB,iML1515,-0.1773353600000037,-6.16809385703822,262.12464063900893
3361,RPI,zwf,ECC2,-0.13993538,-4.892845454545454,202.1900251387462
3362,RPI,zwf,Ec_core,-0.13657200000000005,-4.742083333333333,205.4388893770319
3363,RPI,zwf,Exp_ECC2,-0.14407370180823642,-5.037542021267008,199.2547551740806
3364,RPI,zwf,Exp_iML1515,-0.1439864392064605,-5.012763570109914,199.7453785734875
3365,RPI,zwf,Ishii,0.159,5.0,0.0
3366,RPI,zwf,Khodayari,-0.03494174797574301,-0.7883246936658392,734.2564225343721
3367,RPI,zwf,Kurata,14.7949409842756,1.1406621176814407,338.3419000679375
3368,RPI,zwf,Millard,0.024171984271597828,6.042996067898635,17.2595854139174
3369,RPI,zwf,iML1515,-0.14416167084875753,-5.0179457433381165,199.64236872505168
3370,SUCDi,WT,ECC2,0.06353790000000001,2.221604895104895,1000.0
3371,SUCDi,WT,Ec_core,1.2058228666666675,42.161638694638725,80.25864827133525
3372,SUCDi,WT,Exp_ECC2,2.0736,75.1304347826087,1.1574074074073983
3373,SUCDi,WT,Exp_iML1515,2.1125220099999993,74.08146778380919,2.589759994752851
3374,SUCDi,WT,Ishii,2.1736,76.0,0.0
3375,SUCDi,WT,Khodayari,90.68415955533325,82.55799890617088,7.943505163714301
3376,SUCDi,WT,Kurata,746.3648260295151,57.89757673156363,31.266288315254464
3377,SUCDi,WT,Millard,0.27760996480285466,69.40249120070422,9.506155593488028
3378,SUCDi,WT,iML1515,0.8772142328461905,30.67182632329337,147.784397312796
3379,SUCDi,fbaB,ECC2,0.06353790000000001,2.221604895104895,1000.0
3380,SUCDi,fbaB,Ec_core,0.0,0.0,1000.0
3381,SUCDi,fbaB,Exp_ECC2,2.0781719053422885,72.66335333364646,2.2891227246406842
3382,SUCDi,fbaB,Exp_iML1515,2.1125220100000424,73.86440594405744,3.8779245665724957
3383,SUCDi,fbaB,Ishii,1.9596,71.0,0.0
3384,SUCDi,fbaB,Khodayari,86.94068152065032,86.7976548699642,18.200554950051867
3385,SUCDi,fbaB,Kurata,746.4090799837503,57.90311849160643,22.61861165610982
3386,SUCDi,fbaB,Millard,4.3928952587552425e-09,0.000440396513477991,1000.0
3387,SUCDi,fbaB,iML1515,0.8772142328461905,30.67182632329337,131.48279222642785
3388,SUCDi,fbp,ECC2,0.06353790000000092,2.221604895104928,1000.0
3389,SUCDi,fbp,Ec_core,1.2058228666666704,42.16163869463883,73.14317531325578
3390,SUCDi,fbp,Exp_ECC2,2.0735999999999977,72.50349650349642,0.6847993827161631
3391,SUCDi,fbp,Exp_iML1515,2.1125220099999993,73.8644059440559,1.1702604698541743
3392,SUCDi,fbp,Ishii,1.9709999999999999,73.0,0.0
3393,SUCDi,fbp,Khodayari,90.83371385637167,82.88623471937828,11.92747475241138
3394,SUCDi,fbp,Kurata,746.3579187911046,57.8975757874447,26.08472635883714
3395,SUCDi,fbp,Millard,0.2776134541897415,69.4033635473697,5.182222112586091
3396,SUCDi,fbp,iML1515,0.8772142328461905,30.67182632329337,138.00343426097513
3397,SUCDi,gnd,ECC2,0.283729658999997,9.920617447552344,918.081793133946
3398,SUCDi,gnd,Ec_core,1.5999146842105263,55.55259320175438,81.80969452351393
3399,SUCDi,gnd,Exp_ECC2,2.092799999999999,73.17482517482514,38.02561162079516
3400,SUCDi,gnd,Exp_iML1515,2.298388676666562,80.36324044289039,25.67935220553356
3401,SUCDi,gnd,Ishii,2.9492,101.0,0.0
3402,SUCDi,gnd,Khodayari,12.538942706691728,129.740611075841,22.152362962927953
3403,SUCDi,gnd,Kurata,0.04831852106706632,0.0048511471744008125,1000.0
3404,SUCDi,gnd,Millard,0.298054656845891,74.51366421171996,35.54560907516626
3405,SUCDi,gnd,iML1515,1.152371896769182,40.04302469948895,152.22869840121996
3406,SUCDi,gpmA,ECC2,1.6292780538461535,56.967764120494884,26.387266749156257
3407,SUCDi,gpmA,Exp_ECC2,2.368138744088754,82.80205398911727,13.04563530578238
3408,SUCDi,gpmA,Exp_iML1515,2.1125220100000033,73.86440594405605,2.524092518212524
3409,SUCDi,gpmA,Ishii,1.944,72.0,0.0
3410,SUCDi,gpmA,Kurata,4.293670945377014e-12,9.402945961765007e-13,1000.0
3411,SUCDi,gpmB,Ishii,3.2301,97.0,0.0
3412,SUCDi,pfkA,ECC2,0.06353790000000001,2.221604895104895,1000.0
3413,SUCDi,pfkA,Ec_core,0.0,0.0,1000.0
3414,SUCDi,pfkA,Exp_ECC2,2.0781719053422885,72.66335333364646,0.4632963535384514
